,Mnemonic Code,Day of Confirmation Date,Bookings,Booking Status,Week_Number,year
348135,MIASS,2017-03-26,15,Cancelled,12,2017
348178,MIASS,2017-04-06,7,Confirmed,14,2017
348180,MIASS,2017-03-08,10,Confirmed,10,2017
348270,SFODR,2017-04-01,10,Confirmed,13,2017
349081,LAXWP,2017-04-07,28,Confirmed,14,2017
349202,MIASS,2017-04-02,31,Confirmed,13,2017
349209,MIASS,2017-04-08,17,Cancelled,14,2017
349212,MIASS,2017-04-07,9,Confirmed,14,2017
349213,MIASS,2017-04-07,9,Cancelled,14,2017
349484,SFODR,2017-04-02,46,Cancelled,13,2017
349488,SFODR,2017-03-26,26,Cancelled,12,2017
349506,SFODR,2017-04-07,27,Confirmed,14,2017
349964,NYCIK,2017-03-26,10,Confirmed,12,2017
349968,NYCIK,2017-03-17,11,Cancelled,11,2017
349980,NYCIK,2017-02-16,9,Cancelled,7,2017
349987,NYCIK,2017-04-05,13,Confirmed,14,2017
350000,NYCIK,2017-04-07,17,Confirmed,14,2017
350455,LAXWP,2017-02-22,2,Cancelled,8,2017
350680,MIASS,2017-02-25,7,Cancelled,8,2017
350681,MIASS,2017-02-24,13,Confirmed,8,2017
350919,SFODR,2017-04-05,24,Confirmed,14,2017
351430,NYCIK,2017-03-30,2,Cancelled,13,2017
351448,NYCIK,2017-04-07,17,Cancelled,14,2017
351451,NYCIK,2017-04-08,16,Confirmed,14,2017
351977,MIASS,2017-03-11,6,Cancelled,10,2017
351979,MIASS,2017-04-09,14,Cancelled,14,2017
352033,MIASS,2017-02-18,8,Cancelled,7,2017
352036,MIASS,2017-02-23,5,Cancelled,8,2017
352164,SFODR,2017-01-21,10,Cancelled,3,2017
352554,NYCIK,2017-04-08,16,Cancelled,14,2017
352558,NYCIK,2017-04-09,12,Cancelled,14,2017
352592,NYCIK,2017-04-09,12,Confirmed,14,2017
352646,LAXWP,2017-04-09,9,Confirmed,14,2017
353038,MIASS,2017-02-11,13,Cancelled,6,2017
353080,MIASS,2017-02-24,13,Cancelled,8,2017
353156,SFODR,2017-04-07,27,Cancelled,14,2017
353199,SFODR,2017-02-18,10,Confirmed,7,2017
353536,NYCIK,2017-04-10,7,Confirmed,15,2017
353624,LAXWP,2017-04-10,7,Confirmed,15,2017
353628,LAXWP,2017-04-03,8,Cancelled,14,2017
354090,SFODR,2017-04-11,20,Confirmed,15,2017
354496,LAXWP,2017-04-11,19,Confirmed,15,2017
354498,LAXWP,2017-04-11,19,Cancelled,15,2017
354929,MIASS,2017-02-20,17,Cancelled,8,2017
355001,SFODR,2017-04-12,17,Confirmed,15,2017
355010,SFODR,2017-03-31,15,Confirmed,13,2017
355011,SFODR,2017-03-31,15,Cancelled,13,2017
355017,SFODR,2017-01-14,25,Cancelled,2,2017
355408,LAXWP,2017-03-10,11,Cancelled,10,2017
355424,LAXWP,2017-04-12,18,Confirmed,15,2017
355429,NYCIK,2017-04-12,7,Cancelled,15,2017
355430,NYCIK,2017-04-12,7,Confirmed,15,2017
355432,NYCIK,2017-04-05,13,Cancelled,14,2017
355877,MIASS,2017-03-15,10,Cancelled,11,2017
356009,SFODR,2017-02-28,37,Cancelled,9,2017
356029,SFODR,2017-04-13,21,Confirmed,15,2017
356121,SFODR,2017-04-05,24,Cancelled,14,2017
356125,SFODR,2017-04-02,46,Confirmed,13,2017
356127,SFODR,2017-04-03,44,Cancelled,14,2017
356528,NYCIK,2017-04-03,10,Cancelled,14,2017
356535,NYCIK,2017-04-13,12,Confirmed,15,2017
356538,NYCIK,2017-04-11,5,Confirmed,15,2017
356539,NYCIK,2017-04-10,7,Cancelled,15,2017
356581,NYCIK,2017-03-20,5,Cancelled,12,2017
357179,MIASS,2017-03-25,11,Cancelled,12,2017
357193,MIASS,2017-04-05,34,Confirmed,14,2017
357506,SFODR,2017-04-10,15,Confirmed,15,2017
357507,SFODR,2017-04-10,15,Cancelled,15,2017
358067,NYCIK,2017-04-04,6,Cancelled,14,2017
358073,NYCIK,2017-04-06,12,Cancelled,14,2017
358095,LAXWP,2017-03-26,3,Confirmed,12,2017
358109,NYCIK,2017-03-22,10,Cancelled,12,2017
358135,NYCIK,2017-04-13,12,Cancelled,15,2017
358746,MIASS,2017-03-01,19,Cancelled,9,2017
358775,MIASS,2017-03-24,12,Cancelled,12,2017
359086,SFODR,2017-04-16,24,Confirmed,15,2017
359638,LAXWP,2017-04-14,5,Confirmed,15,2017
359639,LAXWP,2017-04-13,11,Confirmed,15,2017
359650,NYCIK,2017-04-15,12,Confirmed,15,2017
359651,NYCIK,2017-04-15,12,Cancelled,15,2017
359677,NYCIK,2017-04-14,9,Confirmed,15,2017
360159,MIASS,2017-02-28,17,Confirmed,9,2017
360178,MIASS,2017-02-14,16,Cancelled,7,2017
360684,LAXWP,2017-04-15,4,Confirmed,15,2017
360716,NYCIK,2017-04-16,13,Confirmed,15,2017
360717,NYCIK,2017-04-16,13,Cancelled,15,2017
361285,SFODR,2017-04-09,23,Confirmed,14,2017
361650,LAXWP,2017-04-17,10,Confirmed,16,2017
361794,NYCIK,2017-04-17,17,Confirmed,16,2017
362083,MIASS,2017-04-10,10,Confirmed,15,2017
362191,SFODR,2017-04-18,41,Cancelled,16,2017
362214,SFODR,2017-04-15,13,Confirmed,15,2017
362493,LAXWP,2017-04-18,14,Confirmed,16,2017
362526,NYCIK,2017-04-18,16,Confirmed,16,2017
362928,MIASS,2017-03-27,10,Confirmed,13,2017
362929,MIASS,2017-04-19,54,Confirmed,16,2017
363051,SFODR,2017-04-19,16,Confirmed,16,2017
363376,NYCIK,2017-02-01,18,Cancelled,5,2017
363396,LAXWP,2017-02-26,9,Cancelled,8,2017
363461,LAXWP,2017-04-19,14,Confirmed,16,2017
363863,MIASS,2017-04-03,21,Confirmed,14,2017
363867,MIASS,2017-03-09,6,Cancelled,10,2017
363993,SFODR,2017-02-21,29,Cancelled,8,2017
364005,SFODR,2017-04-11,20,Cancelled,15,2017
364007,SFODR,2017-04-14,19,Cancelled,15,2017
364040,SFODR,2016-06-25,9,Cancelled,25,2016
364463,LAXWP,2017-04-20,18,Confirmed,16,2017
364493,NYCIK,2017-02-20,8,Cancelled,8,2017
364497,NYCIK,2017-04-20,11,Confirmed,16,2017
364503,NYCIK,2017-04-01,8,Cancelled,13,2017
364504,NYCIK,2017-04-04,6,Confirmed,14,2017
364838,LAXWP,2017-04-21,19,Confirmed,16,2017
364858,NYCIK,2017-02-21,13,Cancelled,8,2017
364883,NYCIK,2017-04-18,16,Cancelled,16,2017
364985,MIASS,2017-02-17,4,Cancelled,7,2017
365007,MIASS,2017-04-21,25,Confirmed,16,2017
365184,SFODR,2017-03-19,27,Confirmed,11,2017
365275,SFODR,2017-04-21,25,Confirmed,16,2017
365276,SFODR,2017-04-20,24,Confirmed,16,2017
365277,SFODR,2017-04-18,41,Confirmed,16,2017
366166,NYCIK,2017-04-23,12,Confirmed,16,2017
366167,NYCIK,2017-04-19,9,Confirmed,16,2017
366184,LAXWP,2017-02-20,4,Cancelled,8,2017
366197,NYCIK,2017-04-17,17,Cancelled,16,2017
366218,LAXWP,2017-04-13,11,Cancelled,15,2017
366231,NYCIK,2017-04-11,5,Cancelled,15,2017
366242,LAXWP,2017-04-16,8,Confirmed,15,2017
366300,LAXWP,2017-04-17,10,Cancelled,16,2017
366359,MIASS,2017-04-01,16,Cancelled,13,2017
367616,MIASS,2017-03-08,10,Cancelled,10,2017
367635,MIASS,2017-04-23,11,Cancelled,16,2017
367661,MIASS,2017-04-15,17,Confirmed,15,2017
367730,SFODR,2017-04-06,11,Cancelled,14,2017
368144,LAXWP,2017-04-12,18,Cancelled,15,2017
368152,LAXWP,2017-04-19,14,Cancelled,16,2017
368174,NYCIK,2017-04-19,9,Cancelled,16,2017
368176,NYCIK,2017-04-21,8,Confirmed,16,2017
368177,NYCIK,2017-04-22,8,Confirmed,16,2017
368366,SFODR,2017-04-17,17,Cancelled,16,2017
368533,MIASS,2017-03-31,21,Confirmed,13,2017
368912,NYCIK,2017-04-20,11,Cancelled,16,2017
368956,LAXWP,2017-04-24,14,Confirmed,17,2017
369109,SFODR,2017-03-23,14,Confirmed,12,2017
369120,SFODR,2017-04-17,17,Confirmed,16,2017
369233,MIASS,2017-04-22,28,Confirmed,16,2017
369234,SFODR,2017-04-25,32,Confirmed,17,2017
369256,MIASS,2017-04-16,17,Confirmed,15,2017
369257,MIASS,2017-04-20,42,Confirmed,16,2017
369259,MIASS,2017-04-21,25,Cancelled,16,2017
369263,MIASS,2017-04-25,12,Confirmed,17,2017
369342,SFODR,2017-04-25,32,Cancelled,17,2017
369590,LAXWP,2017-04-25,12,Confirmed,17,2017
369600,NYCIK,2017-04-25,8,Cancelled,17,2017
369601,NYCIK,2017-04-25,8,Confirmed,17,2017
369983,SFODR,2017-04-26,28,Confirmed,17,2017
370006,SFODR,2017-04-15,13,Cancelled,15,2017
370007,SFODR,2017-04-16,24,Cancelled,15,2017
370017,SFODR,2017-04-22,13,Cancelled,16,2017
370238,LAXWP,2017-04-26,8,Confirmed,17,2017
370558,MIASS,2017-04-27,25,Confirmed,17,2017
370565,MIASS,2017-04-04,23,Cancelled,14,2017
370587,MIASS,2017-04-08,17,Confirmed,14,2017
370589,MIASS,2017-04-16,17,Cancelled,15,2017
370646,SFODR,2017-04-22,13,Confirmed,16,2017
370653,SFODR,2017-04-27,22,Confirmed,17,2017
370670,SFODR,2017-03-02,21,Cancelled,9,2017
370914,NYCIK,2017-04-24,11,Confirmed,17,2017
370945,NYCIK,2017-04-27,7,Cancelled,17,2017
370948,LAXWP,2017-04-27,4,Cancelled,17,2017
370968,LAXWP,2017-04-27,4,Confirmed,17,2017
370986,LAXWP,2017-04-23,9,Confirmed,16,2017
371216,LAXWP,2017-04-28,8,Confirmed,17,2017
371240,LAXWP,2017-04-18,14,Cancelled,16,2017
371253,NYCIK,2017-04-28,9,Confirmed,17,2017
371254,NYCIK,2017-04-28,9,Cancelled,17,2017
371346,NYCIK,2017-04-26,11,Cancelled,17,2017
371350,MIASS,2017-04-11,10,Cancelled,15,2017
371354,MIASS,2016-12-12,10,Confirmed,50,2016
371356,MIASS,2016-12-12,10,Cancelled,50,2016
371379,MIASS,2016-10-07,9,Cancelled,40,2016
371483,SFODR,2017-03-19,27,Cancelled,11,2017
371492,SFODR,2017-04-09,23,Cancelled,14,2017
371504,SFODR,2017-04-24,33,Confirmed,17,2017
371584,SFODR,2017-04-28,23,Confirmed,17,2017
371614,NYCIK,2017-04-24,11,Cancelled,17,2017
372303,NYCIK,2017-04-27,7,Confirmed,17,2017
372308,NYCIK,2017-04-29,4,Confirmed,17,2017
372357,NYCIK,2017-04-21,8,Cancelled,16,2017
372361,NYCIK,2017-03-27,13,Confirmed,13,2017
372423,LAXWP,2017-04-26,8,Cancelled,17,2017
372425,LAXWP,2017-04-29,4,Confirmed,17,2017
372483,MIASS,2017-04-26,8,Confirmed,17,2017
372484,MIASS,2017-04-22,28,Cancelled,16,2017
372505,MIASS,2017-04-14,14,Confirmed,15,2017
372510,MIASS,2017-03-29,9,Confirmed,13,2017
373587,MIASS,2017-04-28,15,Confirmed,17,2017
373588,MIASS,2017-04-29,13,Confirmed,17,2017
373591,MIASS,2017-04-30,25,Confirmed,17,2017
373600,MIASS,2017-04-24,28,Cancelled,17,2017
373656,MIASS,2017-04-18,65,Confirmed,16,2017
373730,MIASS,2017-04-13,12,Cancelled,15,2017
373731,MIASS,2017-04-13,12,Confirmed,15,2017
374002,NYCIK,2017-04-23,12,Cancelled,16,2017
374008,NYCIK,2016-11-24,3,Confirmed,47,2016
374038,LAXWP,2017-04-30,11,Confirmed,17,2017
374071,NYCIK,2017-04-26,11,Confirmed,17,2017
374087,LAXWP,2017-04-30,11,Cancelled,17,2017
374251,SFODR,2017-04-13,21,Cancelled,15,2017
374306,SFODR,2017-04-23,17,Confirmed,16,2017
374484,SFODR,2017-04-30,18,Confirmed,17,2017
374744,NYCIK,2017-04-30,5,Confirmed,17,2017
374746,NYCIK,2017-05-01,10,Confirmed,18,2017
374769,NYCIK,2017-05-01,10,Cancelled,18,2017
374810,LAXWP,2017-05-02,14,Confirmed,18,2017
374997,LAXWP,2017-05-03,16,Confirmed,18,2017
375159,SFODR,2017-05-01,35,Cancelled,18,2017
375176,MIASS,2017-03-28,10,Confirmed,13,2017
375595,LAXWP,2017-04-24,14,Cancelled,17,2017
375700,LAXWP,2017-04-06,3,Confirmed,14,2017
375768,MIASS,2017-03-23,13,Cancelled,12,2017
375987,NYCIK,2017-05-02,6,Confirmed,18,2017
375989,NYCIK,2017-05-02,6,Cancelled,18,2017
375997,NYCIK,2017-05-03,15,Confirmed,18,2017
376005,NYCIK,2017-05-04,4,Cancelled,18,2017
376015,NYCIK,2017-02-25,7,Cancelled,8,2017
376191,LAXWP,2017-04-10,7,Cancelled,15,2017
376216,LAXWP,2017-04-16,8,Cancelled,15,2017
376242,LAXWP,2017-05-04,16,Confirmed,18,2017
376286,MIASS,2017-04-10,10,Cancelled,15,2017
376292,MIASS,2017-04-24,28,Confirmed,17,2017
376344,MIASS,2017-02-26,21,Cancelled,8,2017
376353,SFODR,2017-05-03,18,Confirmed,18,2017
376354,SFODR,2017-04-26,28,Cancelled,17,2017
376383,SFODR,2017-04-14,19,Confirmed,15,2017
376815,LAXWP,2017-05-05,11,Confirmed,18,2017
376817,LAXWP,2017-04-02,5,Cancelled,13,2017
376986,NYCIK,2017-05-03,15,Cancelled,18,2017
377012,NYCIK,2017-05-06,9,Confirmed,18,2017
377037,NYCIK,2017-05-05,6,Cancelled,18,2017
377057,MIASS,2017-03-16,7,Cancelled,11,2017
377065,MIASS,2017-04-19,54,Cancelled,16,2017
377117,MIASS,2017-04-03,21,Cancelled,14,2017
377260,SFODR,2017-05-01,35,Confirmed,18,2017
377263,SFODR,2017-04-29,13,Cancelled,17,2017
377923,LAXWP,2017-05-06,7,Confirmed,18,2017
377925,LAXWP,2017-05-05,11,Cancelled,18,2017
378125,NYCIK,2017-05-05,6,Confirmed,18,2017
378126,NYCIK,2017-05-04,4,Confirmed,18,2017
378210,MIASS,2017-04-14,14,Cancelled,15,2017
378213,MIASS,2017-04-17,23,Confirmed,16,2017
378225,MIASS,2017-02-08,37,Cancelled,6,2017
378271,MIASS,2017-05-02,10,Cancelled,18,2017
379249,NYCIK,2017-05-07,9,Confirmed,18,2017
379292,NYCIK,2017-02-22,9,Confirmed,8,2017
379333,LAXWP,2017-05-07,16,Confirmed,18,2017
379335,LAXWP,2017-05-02,14,Cancelled,18,2017
379526,SFODR,2017-05-02,17,Confirmed,18,2017
379555,SFODR,2017-03-15,26,Confirmed,11,2017
379574,SFODR,2017-05-07,23,Confirmed,18,2017
380142,LAXWP,2017-05-04,16,Cancelled,18,2017
380148,LAXWP,2017-04-29,4,Cancelled,17,2017
380150,LAXWP,2017-05-01,10,Confirmed,18,2017
380229,MIASS,2017-02-17,4,Confirmed,7,2017
380310,SFODR,2017-04-24,33,Cancelled,17,2017
380383,LAXWP,2017-04-07,28,Cancelled,14,2017
380611,NYCIK,2017-05-06,9,Cancelled,18,2017
380612,NYCIK,2017-05-08,10,Confirmed,19,2017
380918,MIASS,2017-03-04,11,Cancelled,9,2017
381231,NYCIK,2017-05-09,6,Confirmed,19,2017
381287,LAXWP,2017-05-09,7,Confirmed,19,2017
381699,SFODR,2017-05-10,22,Confirmed,19,2017
381704,SFODR,2017-04-28,23,Cancelled,17,2017
381903,NYCIK,2017-05-10,20,Confirmed,19,2017
381904,NYCIK,2017-05-10,20,Cancelled,19,2017
381964,LAXWP,2017-04-25,12,Cancelled,17,2017
381967,LAXWP,2017-05-10,14,Confirmed,19,2017
381969,LAXWP,2017-03-11,3,Cancelled,10,2017
382291,MIASS,2017-05-05,10,Confirmed,18,2017
382316,MIASS,2017-04-18,65,Cancelled,16,2017
382426,SFODR,2017-05-08,16,Confirmed,19,2017
382791,LAXWP,2017-05-08,5,Confirmed,19,2017
382939,NYCIK,2017-05-11,19,Cancelled,19,2017
383306,MIASS,2017-04-12,6,Confirmed,15,2017
383316,MIASS,2017-05-12,3,Confirmed,19,2017
383317,MIASS,2017-05-08,5,Confirmed,19,2017
383318,MIASS,2017-05-05,10,Cancelled,18,2017
383468,SFODR,2017-02-18,10,Cancelled,7,2017
383571,SFODR,2017-05-05,21,Confirmed,18,2017
383572,SFODR,2017-05-04,19,Confirmed,18,2017
383573,SFODR,2017-04-23,17,Cancelled,16,2017
383582,SFODR,2017-04-08,9,Confirmed,14,2017
383591,SFODR,2017-04-29,13,Confirmed,17,2017
383594,SFODR,2017-04-06,11,Confirmed,14,2017
383933,NYCIK,2017-05-11,19,Confirmed,19,2017
383944,NYCIK,2017-05-07,9,Cancelled,18,2017
384055,LAXWP,2017-05-11,11,Confirmed,19,2017
384062,LAXWP,2017-04-08,1,Cancelled,14,2017
384063,LAXWP,2017-04-06,3,Cancelled,14,2017
384081,LAXWP,2017-04-28,8,Cancelled,17,2017
384622,MIASS,2017-05-13,5,Confirmed,19,2017
384625,MIASS,2017-05-09,3,Cancelled,19,2017
384628,MIASS,2017-05-03,5,Cancelled,18,2017
384934,SFODR,2017-05-13,18,Confirmed,19,2017
384935,SFODR,2017-05-11,25,Cancelled,19,2017
384936,SFODR,2017-05-09,32,Cancelled,19,2017
384937,SFODR,2017-05-09,32,Confirmed,19,2017
384939,SFODR,2017-05-06,8,Confirmed,18,2017
384941,SFODR,2017-05-03,18,Cancelled,18,2017
384943,SFODR,2017-04-20,24,Cancelled,16,2017
385337,NYCIK,2017-05-13,17,Cancelled,19,2017
385338,NYCIK,2017-05-13,17,Confirmed,19,2017
385340,NYCIK,2017-05-12,14,Confirmed,19,2017
385486,LAXWP,2017-05-13,11,Confirmed,19,2017
385938,MIASS,2017-05-14,23,Confirmed,19,2017
385947,MIASS,2017-04-27,25,Cancelled,17,2017
386149,SFODR,2017-05-08,16,Cancelled,19,2017
386150,SFODR,2017-05-14,22,Confirmed,19,2017
386498,LAXWP,2017-05-12,4,Confirmed,19,2017
386501,LAXWP,2017-05-14,15,Confirmed,19,2017
386657,NYCIK,2017-05-08,10,Cancelled,19,2017
386661,NYCIK,2017-05-14,19,Confirmed,19,2017
386898,MIASS,2017-05-04,8,Confirmed,18,2017
386910,MIASS,2017-05-15,17,Confirmed,20,2017
386970,MIASS,2017-04-01,16,Confirmed,13,2017
387013,SFODR,2017-05-11,25,Confirmed,19,2017
387014,SFODR,2017-05-12,16,Confirmed,19,2017
387440,NYCIK,2017-05-15,43,Confirmed,20,2017
387442,NYCIK,2017-05-15,43,Cancelled,20,2017
387652,MIASS,2017-05-16,8,Confirmed,20,2017
387656,MIASS,2017-04-30,25,Cancelled,17,2017
387679,MIASS,2017-05-11,6,Confirmed,19,2017
387730,SFODR,2017-05-15,28,Confirmed,20,2017
387753,SFODR,2017-05-05,21,Cancelled,18,2017
387977,LAXWP,2017-05-15,8,Confirmed,20,2017
387978,LAXWP,2017-05-16,11,Confirmed,20,2017
387980,LAXWP,2017-05-03,16,Cancelled,18,2017
388266,MIASS,2017-05-10,3,Confirmed,19,2017
388300,MIASS,2017-05-03,5,Confirmed,18,2017
388350,SFODR,2017-05-10,22,Cancelled,19,2017
388353,SFODR,2017-05-17,18,Confirmed,20,2017
388557,NYCIK,2017-05-16,25,Confirmed,20,2017
388558,NYCIK,2017-05-16,25,Cancelled,20,2017
388560,NYCIK,2017-05-17,17,Confirmed,20,2017
388561,NYCIK,2017-05-17,17,Cancelled,20,2017
388600,LAXWP,2017-05-01,10,Cancelled,18,2017
388609,LAXWP,2017-05-07,16,Cancelled,18,2017
388807,LAXWP,2017-05-17,10,Confirmed,20,2017
388808,LAXWP,2017-05-18,11,Confirmed,20,2017
388847,LAXWP,2017-05-08,5,Cancelled,19,2017
388921,MIASS,2017-04-29,13,Cancelled,17,2017
389030,SFODR,2017-05-07,23,Cancelled,18,2017
389091,SFODR,2017-05-18,29,Cancelled,20,2017
389092,SFODR,2017-05-18,29,Confirmed,20,2017
389386,NYCIK,2017-05-18,20,Confirmed,20,2017
389414,NYCIK,2017-05-12,14,Cancelled,19,2017
389693,LAXWP,2017-05-19,14,Confirmed,20,2017
389750,NYCIK,2017-05-19,16,Cancelled,20,2017
389757,LAXWP,2017-04-23,9,Cancelled,16,2017
389773,LAXWP,2017-03-19,5,Cancelled,11,2017
389867,MIASS,2017-05-02,10,Confirmed,18,2017
389871,MIASS,2017-05-01,5,Confirmed,18,2017
389928,MIASS,2017-05-11,6,Cancelled,19,2017
389935,MIASS,2017-05-17,5,Confirmed,20,2017
390056,SFODR,2017-04-12,17,Cancelled,15,2017
390072,SFODR,2017-01-25,17,Confirmed,4,2017
390164,SFODR,2017-05-16,31,Cancelled,20,2017
390172,SFODR,2017-05-19,39,Confirmed,20,2017
390704,NYCIK,2017-02-17,12,Confirmed,7,2017
391183,LAXWP,2017-05-11,11,Cancelled,19,2017
391308,MIASS,2017-03-31,21,Cancelled,13,2017
391310,MIASS,2017-05-19,3,Confirmed,20,2017
391314,MIASS,2017-05-06,3,Cancelled,18,2017
391657,SFODR,2017-05-20,18,Confirmed,20,2017
391671,SFODR,2017-04-21,25,Cancelled,16,2017
391679,SFODR,2017-05-20,18,Cancelled,20,2017
392242,NYCIK,2017-05-20,10,Confirmed,20,2017
392245,NYCIK,2017-05-20,10,Cancelled,20,2017
392246,NYCIK,2017-05-19,16,Confirmed,20,2017
392706,LAXWP,2017-05-20,7,Confirmed,20,2017
392708,LAXWP,2017-05-21,6,Cancelled,20,2017
392729,LAXWP,2017-04-09,9,Cancelled,14,2017
392734,NYCIK,2017-05-21,16,Confirmed,20,2017
392744,NYCIK,2017-05-18,20,Cancelled,20,2017
392878,MIASS,2017-05-21,9,Confirmed,20,2017
392926,MIASS,2017-04-11,10,Confirmed,15,2017
393132,SFODR,2017-04-27,22,Cancelled,17,2017
393634,NYCIK,2016-09-23,2,Cancelled,38,2016
393661,NYCIK,2017-02-19,14,Cancelled,7,2017
394050,LAXWP,2017-05-22,9,Confirmed,21,2017
394073,NYCIK,2017-05-22,13,Cancelled,21,2017
394170,MIASS,2017-05-22,10,Confirmed,21,2017
394431,SFODR,2017-05-16,31,Confirmed,20,2017
395158,LAXWP,2017-05-17,10,Cancelled,20,2017
395524,SFODR,2017-05-23,60,Confirmed,21,2017
396312,MIASS,2017-04-26,8,Cancelled,17,2017
396338,MIASS,2017-03-28,10,Cancelled,13,2017
396342,MIASS,2017-04-09,14,Confirmed,14,2017
396348,MIASS,2017-04-20,42,Cancelled,16,2017
396458,SFODR,2017-05-24,41,Confirmed,21,2017
396711,NYCIK,2017-05-23,23,Confirmed,21,2017
396713,NYCIK,2017-05-24,18,Confirmed,21,2017
396714,NYCIK,2017-05-24,18,Cancelled,21,2017
396793,LAXWP,2017-05-23,6,Confirmed,21,2017
396794,LAXWP,2017-05-24,15,Cancelled,21,2017
396795,LAXWP,2017-05-24,15,Confirmed,21,2017
397150,MIASS,2017-05-07,4,Confirmed,18,2017
397151,MIASS,2017-05-08,5,Cancelled,19,2017
397166,MIASS,2017-05-25,5,Confirmed,21,2017
397167,MIASS,2017-05-24,10,Cancelled,21,2017
397200,MIASS,2017-04-12,6,Cancelled,15,2017
397305,SFODR,2017-03-16,23,Cancelled,11,2017
397359,SFODR,2017-04-19,16,Cancelled,16,2017
397632,NYCIK,2017-05-14,19,Cancelled,19,2017
397685,LAXWP,2017-05-06,7,Cancelled,18,2017
397705,NYCIK,2017-05-25,17,Cancelled,21,2017
397709,NYCIK,2017-05-21,16,Cancelled,20,2017
397715,NYCIK,2017-05-22,13,Confirmed,21,2017
397726,NYCIK,2017-05-25,17,Confirmed,21,2017
398050,LAXWP,2017-05-26,4,Confirmed,21,2017
398052,LAXWP,2017-05-25,6,Confirmed,21,2017
398057,LAXWP,2017-05-18,11,Cancelled,20,2017
398096,NYCIK,2017-04-30,5,Cancelled,17,2017
398114,LAXWP,2017-03-26,3,Cancelled,12,2017
398241,MIASS,2017-05-18,5,Confirmed,20,2017
398242,MIASS,2017-05-15,17,Cancelled,20,2017
398247,MIASS,2017-05-04,8,Cancelled,18,2017
398312,MIASS,2017-03-29,9,Cancelled,13,2017
398575,SFODR,2017-05-21,26,Cancelled,20,2017
398580,SFODR,2017-05-15,28,Cancelled,20,2017
398593,SFODR,2017-01-17,25,Cancelled,3,2017
398596,SFODR,2017-05-25,13,Cancelled,21,2017
398602,SFODR,2017-05-26,16,Confirmed,21,2017
398604,SFODR,2017-05-25,13,Confirmed,21,2017
398607,SFODR,2017-04-30,18,Cancelled,17,2017
399619,LAXWP,2017-05-27,10,Confirmed,21,2017
399652,LAXWP,2017-05-21,6,Confirmed,20,2017
399657,NYCIK,2017-05-26,13,Confirmed,21,2017
399660,NYCIK,2017-05-26,13,Cancelled,21,2017
399681,LAXWP,2017-05-19,14,Cancelled,20,2017
399684,LAXWP,2017-05-13,11,Cancelled,19,2017
399687,LAXWP,2017-04-14,5,Cancelled,15,2017
399829,MIASS,2017-04-15,17,Cancelled,15,2017
399855,MIASS,2017-05-27,13,Cancelled,21,2017
400067,SFODR,2017-05-22,30,Confirmed,21,2017
400198,SFODR,2017-05-27,10,Confirmed,21,2017
400204,SFODR,2017-05-23,60,Cancelled,21,2017
400222,SFODR,2017-05-02,17,Cancelled,18,2017
400803,NYCIK,2017-05-09,6,Cancelled,19,2017
401393,LAXWP,2017-05-28,10,Confirmed,21,2017
401502,MIASS,2017-05-24,10,Confirmed,21,2017
401563,MIASS,2017-05-22,10,Cancelled,21,2017
401721,SFODR,2017-05-28,21,Cancelled,21,2017
401865,NYCIK,2017-05-28,14,Confirmed,21,2017
402362,NYCIK,2017-05-23,23,Cancelled,21,2017
402679,SFODR,2017-05-19,39,Cancelled,20,2017
402755,SFODR,2017-05-28,21,Confirmed,21,2017
402953,MIASS,2017-05-29,20,Confirmed,22,2017
403015,MIASS,2017-04-25,12,Cancelled,17,2017
403055,MIASS,2017-04-17,23,Cancelled,16,2017
403340,NYCIK,2017-05-29,16,Confirmed,22,2017
403774,MIASS,2017-05-23,9,Confirmed,21,2017
404193,LAXWP,2017-05-10,14,Cancelled,19,2017
404199,LAXWP,2017-05-29,7,Cancelled,22,2017
404200,LAXWP,2017-05-25,6,Cancelled,21,2017
404584,MIASS,2017-05-28,22,Confirmed,21,2017
404587,MIASS,2017-05-27,13,Confirmed,21,2017
404720,SFODR,2017-05-30,30,Confirmed,22,2017
404727,SFODR,2017-05-24,41,Cancelled,21,2017
405031,LAXWP,2017-05-31,22,Confirmed,22,2017
405032,LAXWP,2017-05-30,10,Confirmed,22,2017
405033,LAXWP,2017-05-30,10,Cancelled,22,2017
405037,NYCIK,2017-05-31,32,Confirmed,22,2017
405390,LAXWP,2017-05-09,7,Cancelled,19,2017
405398,LAXWP,2017-06-01,16,Confirmed,22,2017
405535,MIASS,2017-05-31,7,Confirmed,22,2017
405637,SFODR,2017-05-21,26,Confirmed,20,2017
405640,SFODR,2017-05-31,15,Cancelled,22,2017
406116,NYCIK,2017-06-01,20,Confirmed,22,2017
406504,LAXWP,2017-06-02,8,Confirmed,22,2017
406505,LAXWP,2017-06-01,16,Cancelled,22,2017
406515,NYCIK,2017-05-30,22,Confirmed,22,2017
406535,NYCIK,2017-05-31,32,Cancelled,22,2017
406540,NYCIK,2017-05-29,16,Cancelled,22,2017
406541,NYCIK,2017-05-28,14,Cancelled,21,2017
406549,NYCIK,2017-06-02,18,Cancelled,22,2017
406846,SFODR,2017-03-01,20,Cancelled,9,2017
407869,LAXWP,2017-05-12,4,Cancelled,19,2017
407870,LAXWP,2017-06-03,8,Confirmed,22,2017
407892,NYCIK,2017-06-01,20,Cancelled,22,2017
407912,NYCIK,2017-06-03,14,Confirmed,22,2017
