Mnemonic Code,Day of Confirmation Date,Bookings,Booking Status,Week_Number,year,month,,,Mnemonic Code
HEL,7/11/2017,1,Cancelled,28,2017,7,,,
JRY,8/26/2017,2,Confirmed,34,2017,8,,,
JRY,8/28/2017,5,Confirmed,35,2017,8,,,
LRN,8/10/2017,2,Cancelled,32,2017,8,,,
LRN,8/23/2017,2,Cancelled,34,2017,8,,,
LRN,8/30/2017,1,Cancelled,35,2017,8,,,
SDP,8/30/2017,4,Confirmed,35,2017,8,,,
SDP,8/20/2017,3,Cancelled,33,2017,8,,,
SDP,8/28/2017,3,Cancelled,35,2017,8,,,
SDP,7/26/2017,4,Cancelled,30,2017,7,,,
SCH,3/9/2017,1,Cancelled,10,2017,3,,,
SAV,8/31/2017,3,Cancelled,35,2017,8,,,
NNZ,8/30/2017,6,Confirmed,35,2017,8,,,
NNZ,4/20/2017,1,Cancelled,16,2017,4,,,
ONX,8/8/2017,2,Confirmed,32,2017,8,,,
ONX,8/31/2017,12,Confirmed,35,2017,8,,,
ONX,9/1/2017,2,Confirmed,35,2017,9,,,
NNZ,8/3/2017,1,Cancelled,31,2017,8,,,
PRP,8/21/2017,1,Cancelled,34,2017,8,,,
PRP,8/24/2017,1,Confirmed,34,2017,8,,,
PXP,8/24/2017,3,Confirmed,34,2017,8,,,
PRP,8/15/2017,2,Confirmed,33,2017,8,,,
PXP,8/28/2017,3,Confirmed,35,2017,8,,,
PXP,8/30/2017,3,Confirmed,35,2017,8,,,
PXP,11/27/2016,1,Cancelled,47,2016,11,,,
PXP,2/18/2017,2,Confirmed,7,2017,2,,,
PHP,8/20/2017,1,Cancelled,33,2017,8,,,
PHP,8/31/2017,2,Cancelled,35,2017,8,,,
PHP,8/31/2017,5,Confirmed,35,2017,8,,,
PLD,8/31/2017,5,Confirmed,35,2017,8,,,
VPK,8/28/2017,2,Confirmed,35,2017,8,,,
TMO,8/21/2017,1,Confirmed,34,2017,8,,,
TMO,8/25/2017,2,Cancelled,34,2017,8,,,
TAC,8/21/2017,3,Confirmed,34,2017,8,,,
TAC,8/23/2017,2,Cancelled,34,2017,8,,,
TAC,8/22/2017,4,Cancelled,34,2017,8,,,
VPK,8/31/2017,4,Confirmed,35,2017,8,,,
VPK,7/24/2017,1,Cancelled,30,2017,7,,,
VPZ,8/11/2017,1,Cancelled,32,2017,8,,,
VPZ,8/27/2017,2,Cancelled,34,2017,8,,,
VPZ,8/31/2017,9,Confirmed,35,2017,8,,,
VPK,8/25/2017,2,Confirmed,34,2017,8,,,
TPZ,8/31/2017,1,Confirmed,35,2017,8,,,
VPK,8/24/2017,1,Cancelled,34,2017,8,,,
VPK,8/12/2017,2,Cancelled,32,2017,8,,,
SHR,12/28/2016,1,Cancelled,52,2016,12,,,
SMN,5/4/2017,1,Cancelled,18,2017,5,,,
SMN,7/12/2017,2,Cancelled,28,2017,7,,,
SOL,8/31/2017,2,Confirmed,35,2017,8,,,
SHR,3/4/2017,1,Confirmed,9,2017,3,,,
SHR,1/19/2017,1,Confirmed,3,2017,1,,,
SMN,8/25/2017,4,Cancelled,34,2017,8,,,
EPC,8/12/2017,1,Confirmed,32,2017,8,,,
EPC,8/31/2017,9,Confirmed,35,2017,8,,,
DCP,7/28/2017,2,Cancelled,30,2017,7,,,
DMN,8/22/2017,5,Confirmed,34,2017,8,,,
DMN,8/31/2017,9,Confirmed,35,2017,8,,,
DNV,6/19/2017,1,Cancelled,25,2017,6,,,
EVT,7/24/2017,3,Confirmed,30,2017,7,,,
EVT,8/27/2017,6,Cancelled,34,2017,8,,,
EVT,8/25/2017,9,Cancelled,34,2017,8,,,
ALX,8/31/2017,5,Confirmed,35,2017,8,,,
BRC,8/13/2017,3,Cancelled,32,2017,8,,,
BRC,8/21/2017,5,Cancelled,34,2017,8,,,
BRN,8/5/2017,2,Cancelled,31,2017,8,,,
ALG,8/31/2017,36,Confirmed,35,2017,8,,,
BRN,8/17/2017,2,Confirmed,33,2017,8,,,
BRN,8/23/2017,2,Cancelled,34,2017,8,,,
CMN,8/30/2017,3,Confirmed,35,2017,8,,,
CMN,8/31/2017,4,Confirmed,35,2017,8,,,
CMN,6/1/2017,1,Confirmed,22,2017,6,,,
DCM,8/31/2017,11,Confirmed,35,2017,8,,,
CNR,8/31/2017,6,Confirmed,35,2017,8,,,
CNR,8/30/2017,4,Confirmed,35,2017,8,,,
BRN,7/8/2017,1,Cancelled,27,2017,7,,,
BRN,4/30/2017,1,Cancelled,17,2017,4,,,
CHP,8/27/2017,3,Confirmed,34,2017,8,,,
CHP,8/30/2017,4,Confirmed,35,2017,8,,,
CHP,8/31/2017,3,Confirmed,35,2017,8,,,
CHP,3/2/2017,4,Confirmed,9,2017,3,,,
CLY,9/1/2017,5,Confirmed,35,2017,9,,,
CLY,8/30/2017,6,Confirmed,35,2017,8,,,
CLY,8/25/2017,4,Confirmed,34,2017,8,,,
MAD,11/1/2016,1,Confirmed,44,2016,11,,,
MAD,8/29/2017,2,Confirmed,35,2017,8,,,
MAD,8/31/2017,1,Cancelled,35,2017,8,,,
JRY,8/24/2017,1,Confirmed,34,2017,8,,,
JRY,8/30/2017,2,Confirmed,35,2017,8,,,
LRN,8/21/2017,3,Cancelled,34,2017,8,,,
LRN,7/30/2017,1,Confirmed,30,2017,7,,,
LRN,8/24/2017,1,Confirmed,34,2017,8,,,
MSE,8/27/2017,7,Cancelled,34,2017,8,,,
MSE,8/30/2017,2,Confirmed,35,2017,8,,,
MLW,8/29/2017,8,Confirmed,35,2017,8,,,
MNB,8/27/2017,2,Confirmed,34,2017,8,,,
MNB,8/27/2017,1,Cancelled,34,2017,8,,,
MNB,5/11/2017,1,Confirmed,19,2017,5,,,
MSE,8/22/2017,6,Cancelled,34,2017,8,,,
MSE,8/17/2017,8,Cancelled,33,2017,8,,,
MPT,8/26/2017,3,Confirmed,34,2017,8,,,
MPT,8/31/2017,4,Confirmed,35,2017,8,,,
GRY,8/31/2017,5,Confirmed,35,2017,8,,,
HEL,8/26/2017,1,Cancelled,34,2017,8,,,
HVZ,8/30/2017,10,Confirmed,35,2017,8,,,
FAS,8/27/2017,3,Confirmed,34,2017,8,,,
FAS,8/30/2017,1,Confirmed,35,2017,8,,,
HWL,8/24/2017,5,Cancelled,34,2017,8,,,
HWL,8/30/2017,9,Confirmed,35,2017,8,,,
PXP,8/16/2017,1,Confirmed,33,2017,8,,,
PRP,4/20/2017,1,Confirmed,16,2017,4,,,
PRP,9/1/2017,4,Confirmed,35,2017,9,,,
PXP,9/1/2017,3,Confirmed,35,2017,9,,,
SAV,8/20/2017,1,Cancelled,33,2017,8,,,
RGE,9/2/2017,2,Confirmed,35,2017,9,,,
SAV,8/31/2017,3,Confirmed,35,2017,8,,,
SAV,8/28/2017,6,Confirmed,35,2017,8,,,
SAV,8/25/2017,3,Confirmed,34,2017,8,,,
RGE,9/1/2017,5,Confirmed,35,2017,9,,,
RGE,7/8/2017,2,Confirmed,27,2017,7,,,
PRP,8/2/2017,1,Cancelled,31,2017,8,,,
PHP,9/1/2017,9,Confirmed,35,2017,9,,,
PHP,8/30/2017,2,Cancelled,35,2017,8,,,
PHP,8/21/2017,1,Cancelled,34,2017,8,,,
PLD,7/22/2017,3,Cancelled,29,2017,7,,,
PLD,8/27/2017,2,Confirmed,34,2017,8,,,
PLD,9/1/2017,6,Confirmed,35,2017,9,,,
SCH,9/1/2017,2,Confirmed,35,2017,9,,,
SDP,9/1/2017,5,Confirmed,35,2017,9,,,
SEA,8/14/2017,5,Cancelled,33,2017,8,,,
MSE,8/26/2017,2,Confirmed,34,2017,8,,,
MSE,8/11/2017,7,Cancelled,32,2017,8,,,
MLW,9/1/2017,6,Confirmed,35,2017,9,,,
MLW,8/31/2017,4,Cancelled,35,2017,8,,,
MLW,8/29/2017,2,Cancelled,35,2017,8,,,
MLW,8/28/2017,2,Confirmed,35,2017,8,,,
MLW,8/27/2017,9,Confirmed,34,2017,8,,,
MPT,8/23/2017,3,Confirmed,34,2017,8,,,
MPT,8/29/2017,6,Confirmed,35,2017,8,,,
MPT,9/1/2017,5,Confirmed,35,2017,9,,,
MSE,8/5/2017,4,Confirmed,31,2017,8,,,
MPT,7/10/2017,1,Confirmed,28,2017,7,,,
MPT,7/4/2017,1,Confirmed,27,2017,7,,,
MPT,5/4/2017,1,Cancelled,18,2017,5,,,
ONX,6/27/2017,1,Cancelled,26,2017,6,,,
PHM,8/31/2017,3,Cancelled,35,2017,8,,,
PHM,8/30/2017,5,Confirmed,35,2017,8,,,
PHM,8/29/2017,3,Confirmed,35,2017,8,,,
PHM,8/28/2017,4,Cancelled,35,2017,8,,,
PHM,8/27/2017,3,Confirmed,34,2017,8,,,
PHM,8/21/2017,1,Confirmed,34,2017,8,,,
NNZ,9/1/2017,11,Confirmed,35,2017,9,,,
NNZ,8/31/2017,6,Confirmed,35,2017,8,,,
TAC,8/26/2017,1,Cancelled,34,2017,8,,,
TAC,8/11/2017,2,Cancelled,32,2017,8,,,
TMO,9/1/2017,4,Confirmed,35,2017,9,,,
TMO,8/31/2017,2,Confirmed,35,2017,8,,,
TMO,8/19/2017,5,Cancelled,33,2017,8,,,
SOL,9/1/2017,1,Confirmed,35,2017,9,,,
VRB,8/31/2017,5,Confirmed,35,2017,8,,,
VRB,8/26/2017,2,Cancelled,34,2017,8,,,
VRB,8/10/2017,2,Cancelled,32,2017,8,,,
VRB,8/9/2017,1,Cancelled,32,2017,8,,,
VPZ,9/1/2017,2,Confirmed,35,2017,9,,,
TPZ,9/1/2017,1,Confirmed,35,2017,9,,,
SLM,1/20/2017,1,Cancelled,3,2017,1,,,
SLM,9/1/2017,10,Confirmed,35,2017,9,,,
SLM,8/31/2017,5,Cancelled,35,2017,8,,,
SMN,8/11/2017,2,Cancelled,32,2017,8,,,
SMN,8/12/2017,2,Cancelled,32,2017,8,,,
SOL,8/21/2017,2,Confirmed,34,2017,8,,,
SOL,8/16/2017,5,Confirmed,33,2017,8,,,
SMN,4/27/2017,1,Cancelled,17,2017,4,,,
SMN,4/8/2017,1,Confirmed,14,2017,4,,,
SMN,9/1/2017,2,Confirmed,35,2017,9,,,
SMN,8/21/2017,1,Confirmed,34,2017,8,,,
SMN,8/18/2017,1,Cancelled,33,2017,8,,,
SHR,8/11/2017,1,Cancelled,32,2017,8,,,
SHR,8/14/2017,3,Confirmed,33,2017,8,,,
SHR,8/17/2017,1,Cancelled,33,2017,8,,,
SHR,9/1/2017,5,Confirmed,35,2017,9,,,
SHR,8/30/2017,5,Confirmed,35,2017,8,,,
SHR,8/28/2017,4,Cancelled,35,2017,8,,,
DCP,8/31/2017,3,Confirmed,35,2017,8,,,
DCP,8/4/2017,1,Cancelled,31,2017,8,,,
DCM,7/10/2017,1,Confirmed,28,2017,7,,,
DCM,8/20/2017,3,Confirmed,33,2017,8,,,
DMN,8/29/2017,5,Confirmed,35,2017,8,,,
DMN,8/29/2017,2,Cancelled,35,2017,8,,,
DCP,7/30/2017,2,Cancelled,30,2017,7,,,
DCP,7/25/2017,6,Cancelled,30,2017,7,,,
CNR,8/25/2017,2,Cancelled,34,2017,8,,,
CNR,8/26/2017,1,Cancelled,34,2017,8,,,
CNR,8/16/2017,1,Confirmed,33,2017,8,,,
CMN,8/20/2017,2,Cancelled,33,2017,8,,,
CMN,8/20/2017,4,Confirmed,33,2017,8,,,
CMN,8/19/2017,1,Confirmed,33,2017,8,,,
DNV,6/17/2017,1,Cancelled,24,2017,6,,,
DNV,7/23/2017,1,Cancelled,29,2017,7,,,
DNV,7/7/2017,1,Cancelled,27,2017,7,,,
DNV,8/27/2017,6,Confirmed,34,2017,8,,,
DMN,1/13/2017,1,Cancelled,2,2017,1,,,
ALG,9/1/2017,21,Confirmed,35,2017,9,,,
ALG,9/1/2017,8,Cancelled,35,2017,9,,,
ALX,7/21/2017,1,Cancelled,29,2017,7,,,
ALX,3/14/2017,6,Cancelled,11,2017,3,,,
ALX,8/16/2017,1,Cancelled,33,2017,8,,,
ALG,5/27/2017,1,Cancelled,21,2017,5,,,
AGY,9/1/2017,1,Confirmed,35,2017,9,,,
AGY,8/22/2017,1,Confirmed,34,2017,8,,,
AER,7/31/2017,1,Cancelled,31,2017,7,,,
AER,8/24/2017,1,Cancelled,34,2017,8,,,
AER,8/20/2017,2,Cancelled,33,2017,8,,,
AER,8/6/2017,2,Cancelled,31,2017,8,,,
CHP,8/24/2017,3,Confirmed,34,2017,8,,,
CDL,7/14/2017,1,Confirmed,28,2017,7,,,
BRN,5/26/2017,1,Confirmed,21,2017,5,,,
BRN,6/3/2017,1,Confirmed,22,2017,6,,,
BRN,6/2/2017,1,Confirmed,22,2017,6,,,
BRN,9/1/2017,1,Confirmed,35,2017,9,,,
BRN,8/12/2017,2,Confirmed,32,2017,8,,,
BRN,8/10/2017,2,Cancelled,32,2017,8,,,
CHP,8/26/2017,4,Cancelled,34,2017,8,,,
BRC,7/26/2017,2,Confirmed,30,2017,7,,,
CHP,9/1/2017,4,Confirmed,35,2017,9,,,
ANG,8/15/2017,1,Confirmed,33,2017,8,,,
ANG,8/7/2017,3,Confirmed,32,2017,8,,,
ALX,7/11/2017,2,Cancelled,28,2017,7,,,
ANG,7/11/2017,2,Cancelled,28,2017,7,,,
ANG,7/22/2017,1,Confirmed,29,2017,7,,,
BRC,8/28/2017,3,Cancelled,35,2017,8,,,
BRC,8/25/2017,2,Cancelled,34,2017,8,,,
BRC,8/24/2017,3,Cancelled,34,2017,8,,,
BRC,8/22/2017,4,Cancelled,34,2017,8,,,
BRC,8/27/2017,4,Cancelled,34,2017,8,,,
BRC,8/26/2017,6,Cancelled,34,2017,8,,,
BRC,8/25/2017,4,Confirmed,34,2017,8,,,
BRC,8/19/2017,3,Cancelled,33,2017,8,,,
CDL,8/29/2017,1,Confirmed,35,2017,8,,,
HWL,9/1/2017,5,Confirmed,35,2017,9,,,
HWL,8/22/2017,5,Cancelled,34,2017,8,,,
HWL,8/26/2017,3,Cancelled,34,2017,8,,,
MAD,8/20/2017,1,Cancelled,33,2017,8,,,
MAD,8/9/2017,1,Cancelled,32,2017,8,,,
LRN,7/28/2017,2,Cancelled,30,2017,7,,,
LRN,8/7/2017,1,Confirmed,32,2017,8,,,
JRY,4/11/2017,2,Cancelled,15,2017,4,,,
FAS,8/17/2017,2,Cancelled,33,2017,8,,,
FAS,8/15/2017,3,Cancelled,33,2017,8,,,
FAS,8/13/2017,3,Confirmed,32,2017,8,,,
FAS,8/9/2017,1,Confirmed,32,2017,8,,,
FAS,8/5/2017,1,Cancelled,31,2017,8,,,
EVT,9/1/2017,4,Confirmed,35,2017,9,,,
EVT,8/17/2017,3,Cancelled,33,2017,8,,,
FAS,8/28/2017,3,Confirmed,35,2017,8,,,
FAS,8/31/2017,6,Confirmed,35,2017,8,,,
HVZ,8/31/2017,3,Confirmed,35,2017,8,,,
HVZ,8/25/2017,2,Cancelled,34,2017,8,,,
HVZ,8/26/2017,4,Cancelled,34,2017,8,,,
HVZ,8/16/2017,3,Cancelled,33,2017,8,,,
HVZ,9/1/2017,5,Confirmed,35,2017,9,,,
HVZ,8/2/2017,1,Cancelled,31,2017,8,,,
GRY,8/27/2017,4,Confirmed,34,2017,8,,,
GRY,8/26/2017,2,Confirmed,34,2017,8,,,
GRY,8/21/2017,4,Cancelled,34,2017,8,,,
GRY,8/13/2017,4,Confirmed,32,2017,8,,,
GRG,8/28/2017,3,Confirmed,35,2017,8,,,
GRG,8/25/2017,2,Confirmed,34,2017,8,,,
GLE,8/31/2017,5,Confirmed,35,2017,8,,,
HEL,2/6/2017,1,Confirmed,6,2017,2,,,
HEL,1/30/2017,1,Cancelled,5,2017,1,,,
HEL,8/31/2017,6,Confirmed,35,2017,8,,,
PXP,8/29/2017,1,Confirmed,35,2017,8,,,
PXP,8/28/2017,1,Cancelled,35,2017,8,,,
SAV,8/27/2017,4,Cancelled,34,2017,8,,,
RGE,8/4/2017,6,Cancelled,31,2017,8,,,
PHP,8/29/2017,6,Cancelled,35,2017,8,,,
PHM,1/13/2017,1,Cancelled,2,2017,1,,,
PLD,8/29/2017,3,Confirmed,35,2017,8,,,
PLD,8/28/2017,1,Cancelled,35,2017,8,,,
SDP,9/2/2017,7,Confirmed,35,2017,9,,,
SDP,8/29/2017,3,Cancelled,35,2017,8,,,
SDP,8/26/2017,1,Cancelled,34,2017,8,,,
SDP,8/1/2017,1,Cancelled,31,2017,8,,,
PHM,8/31/2017,5,Confirmed,35,2017,8,,,
MPT,9/15/2016,1,Cancelled,37,2016,9,,,
MNB,7/29/2017,4,Cancelled,30,2017,7,,,
MNB,8/30/2017,2,Cancelled,35,2017,8,,,
MLW,9/2/2017,6,Confirmed,35,2017,9,,,
MAD,9/2/2017,3,Confirmed,35,2017,9,,,
MAD,8/19/2017,1,Cancelled,33,2017,8,,,
MLW,7/6/2017,1,Cancelled,27,2017,7,,,
MLW,8/30/2017,2,Cancelled,35,2017,8,,,
MLW,8/28/2017,2,Cancelled,35,2017,8,,,
MLW,8/26/2017,1,Cancelled,34,2017,8,,,
MLW,8/22/2017,2,Cancelled,34,2017,8,,,
PHM,9/1/2017,3,Cancelled,35,2017,9,,,
NNZ,9/2/2017,5,Confirmed,35,2017,9,,,
NNZ,8/29/2017,1,Cancelled,35,2017,8,,,
NNZ,8/8/2017,3,Cancelled,32,2017,8,,,
ONX,8/20/2017,1,Cancelled,33,2017,8,,,
TAC,8/30/2017,1,Confirmed,35,2017,8,,,
TAC,8/26/2017,4,Confirmed,34,2017,8,,,
TAC,8/25/2017,1,Cancelled,34,2017,8,,,
TMO,9/2/2017,4,Cancelled,35,2017,9,,,
TMO,8/16/2017,2,Confirmed,33,2017,8,,,
VPZ,9/2/2017,4,Confirmed,35,2017,9,,,
VPZ,8/28/2017,2,Confirmed,35,2017,8,,,
VPK,7/30/2017,1,Confirmed,30,2017,7,,,
VRB,9/1/2017,4,Confirmed,35,2017,9,,,
VRB,8/9/2017,3,Confirmed,32,2017,8,,,
VRB,8/7/2017,1,Cancelled,32,2017,8,,,
VPK,9/1/2017,1,Confirmed,35,2017,9,,,
VPK,8/19/2017,3,Cancelled,33,2017,8,,,
VPK,8/9/2017,2,Cancelled,32,2017,8,,,
VPK,8/8/2017,2,Confirmed,32,2017,8,,,
TPZ,6/19/2017,1,Cancelled,25,2017,6,,,
SMN,8/9/2017,1,Cancelled,32,2017,8,,,
SLM,9/2/2017,5,Confirmed,35,2017,9,,,
SLM,9/1/2017,4,Cancelled,35,2017,9,,,
SOL,8/24/2017,4,Confirmed,34,2017,8,,,
SOL,8/18/2017,2,Confirmed,33,2017,8,,,
SMN,8/28/2017,2,Cancelled,35,2017,8,,,
SMN,8/27/2017,2,Confirmed,34,2017,8,,,
SMN,8/26/2017,2,Cancelled,34,2017,8,,,
SMN,8/22/2017,1,Cancelled,34,2017,8,,,
SHR,8/31/2017,4,Confirmed,35,2017,8,,,
SHR,8/29/2017,2,Cancelled,35,2017,8,,,
SHR,8/27/2017,1,Cancelled,34,2017,8,,,
SHR,8/19/2017,1,Confirmed,33,2017,8,,,
SLM,8/31/2017,6,Confirmed,35,2017,8,,,
SLM,8/28/2017,1,Cancelled,35,2017,8,,,
SLM,8/20/2017,3,Cancelled,33,2017,8,,,
DCM,9/2/2017,5,Confirmed,35,2017,9,,,
DCM,9/1/2017,4,Confirmed,35,2017,9,,,
DCM,8/21/2017,1,Confirmed,34,2017,8,,,
DCM,8/21/2017,1,Cancelled,34,2017,8,,,
DCM,8/20/2017,2,Cancelled,33,2017,8,,,
CNR,9/1/2017,1,Confirmed,35,2017,9,,,
CNR,8/25/2017,3,Confirmed,34,2017,8,,,
CHP,8/29/2017,2,Confirmed,35,2017,8,,,
CHP,8/22/2017,3,Confirmed,34,2017,8,,,
CLY,8/31/2017,2,Confirmed,35,2017,8,,,
DNV,9/2/2017,2,Confirmed,35,2017,9,,,
DNV,9/1/2017,5,Confirmed,35,2017,9,,,
EPC,9/2/2017,7,Confirmed,35,2017,9,,,
EPC,9/1/2017,4,Confirmed,35,2017,9,,,
EPC,8/29/2017,4,Cancelled,35,2017,8,,,
DNV,8/23/2017,3,Cancelled,34,2017,8,,,
DMN,8/26/2017,2,Confirmed,34,2017,8,,,
DMN,8/25/2017,2,Confirmed,34,2017,8,,,
BRN,6/16/2017,1,Cancelled,24,2017,6,,,
ALG,9/2/2017,16,Confirmed,35,2017,9,,,
ALG,9/2/2017,3,Cancelled,35,2017,9,,,
AGY,8/27/2017,2,Confirmed,34,2017,8,,,
AGY,8/5/2017,2,Cancelled,31,2017,8,,,
AER,7/25/2017,1,Cancelled,30,2017,7,,,
AER,8/20/2017,1,Confirmed,33,2017,8,,,
AGY,8/30/2017,2,Confirmed,35,2017,8,,,
AGY,9/2/2017,5,Confirmed,35,2017,9,,,
ALG,8/24/2017,1,Cancelled,34,2017,8,,,
ALG,8/17/2017,3,Cancelled,33,2017,8,,,
BRC,8/23/2017,3,Cancelled,34,2017,8,,,
BRC,8/24/2017,5,Confirmed,34,2017,8,,,
BRC,8/17/2017,6,Cancelled,33,2017,8,,,
BRC,8/29/2017,1,Cancelled,35,2017,8,,,
BRC,9/1/2017,2,Confirmed,35,2017,9,,,
BRN,5/19/2017,2,Confirmed,20,2017,5,,,
BRN,9/2/2017,1,Confirmed,35,2017,9,,,
BRN,8/24/2017,1,Cancelled,34,2017,8,,,
BRC,7/2/2017,1,Cancelled,26,2017,7,,,
ANG,9/2/2017,1,Confirmed,35,2017,9,,,
AGY,8/26/2017,3,Confirmed,34,2017,8,,,
HWL,9/2/2017,7,Confirmed,35,2017,9,,,
HWL,8/31/2017,1,Cancelled,35,2017,8,,,
JRY,8/23/2017,5,Cancelled,34,2017,8,,,
LRN,9/2/2017,2,Cancelled,35,2017,9,,,
LRN,8/30/2017,3,Confirmed,35,2017,8,,,
GRY,9/1/2017,4,Confirmed,35,2017,9,,,
GRY,8/23/2017,3,Cancelled,34,2017,8,,,
GRG,9/2/2017,1,Confirmed,35,2017,9,,,
GLE,9/1/2017,7,Confirmed,35,2017,9,,,
HVZ,8/8/2017,1,Cancelled,32,2017,8,,,
HEL,1/13/2017,2,Cancelled,2,2017,1,,,
HEL,9/2/2017,3,Cancelled,35,2017,9,,,
HEL,8/30/2017,4,Confirmed,35,2017,8,,,
GLE,8/30/2017,6,Cancelled,35,2017,8,,,
GLE,8/24/2017,1,Confirmed,34,2017,8,,,
FAS,7/2/2017,1,Cancelled,26,2017,7,,,
FAS,9/1/2017,3,Confirmed,35,2017,9,,,
FAS,8/19/2017,1,Confirmed,33,2017,8,,,
RGE,8/10/2017,1,Cancelled,32,2017,8,,,
RGE,6/14/2017,1,Confirmed,24,2017,6,,,
SCH,1/3/2017,1,Cancelled,1,2017,1,,,
SCH,9/3/2017,1,Confirmed,35,2017,9,,,
PXP,9/2/2017,5,Confirmed,35,2017,9,,,
PLD,9/3/2017,1,Confirmed,35,2017,9,,,
PHP,9/3/2017,8,Confirmed,35,2017,9,,,
SDP,8/28/2017,10,Confirmed,35,2017,8,,,
PXP,9/3/2017,4,Confirmed,35,2017,9,,,
SDP,7/22/2017,2,Cancelled,29,2017,7,,,
SDP,9/3/2017,3,Confirmed,35,2017,9,,,
PHP,9/3/2017,2,Cancelled,35,2017,9,,,
PHP,9/2/2017,11,Confirmed,35,2017,9,,,
MSE,9/1/2017,4,Confirmed,35,2017,9,,,
MSE,8/30/2017,6,Cancelled,35,2017,8,,,
MSE,8/29/2017,13,Cancelled,35,2017,8,,,
MNB,9/1/2017,3,Confirmed,35,2017,9,,,
MNB,8/31/2017,3,Confirmed,35,2017,8,,,
MSE,8/12/2017,2,Cancelled,32,2017,8,,,
MPT,7/14/2017,1,Confirmed,28,2017,7,,,
MPT,6/4/2017,1,Confirmed,22,2017,6,,,
MPT,9/3/2017,2,Confirmed,35,2017,9,,,
PHM,9/2/2017,6,Confirmed,35,2017,9,,,
PHM,9/1/2017,8,Confirmed,35,2017,9,,,
PHM,9/3/2017,3,Confirmed,35,2017,9,,,
PHP,9/2/2017,5,Cancelled,35,2017,9,,,
NNZ,9/3/2017,9,Confirmed,35,2017,9,,,
TMO,9/3/2017,6,Cancelled,35,2017,9,,,
SOL,9/3/2017,3,Cancelled,35,2017,9,,,
VPZ,8/28/2017,3,Cancelled,35,2017,8,,,
VRB,9/3/2017,1,Confirmed,35,2017,9,,,
VRB,9/2/2017,4,Confirmed,35,2017,9,,,
VPK,9/3/2017,3,Confirmed,35,2017,9,,,
VPK,8/7/2017,1,Confirmed,32,2017,8,,,
SOL,8/29/2017,5,Confirmed,35,2017,8,,,
SOL,8/29/2017,1,Cancelled,35,2017,8,,,
SLM,9/3/2017,6,Confirmed,35,2017,9,,,
SOL,8/28/2017,5,Cancelled,35,2017,8,,,
SOL,8/24/2017,2,Cancelled,34,2017,8,,,
SOL,8/16/2017,1,Cancelled,33,2017,8,,,
SMN,8/28/2017,4,Confirmed,35,2017,8,,,
SHR,8/27/2017,3,Confirmed,34,2017,8,,,
SHR,9/3/2017,2,Confirmed,35,2017,9,,,
SHR,9/2/2017,3,Confirmed,35,2017,9,,,
SHR,9/1/2017,1,Cancelled,35,2017,9,,,
MLW,8/31/2017,7,Confirmed,35,2017,8,,,
DCM,9/3/2017,2,Confirmed,35,2017,9,,,
CNR,9/3/2017,4,Confirmed,35,2017,9,,,
CMN,9/3/2017,4,Confirmed,35,2017,9,,,
CNR,9/1/2017,2,Cancelled,35,2017,9,,,
CMN,9/3/2017,1,Cancelled,35,2017,9,,,
CMN,9/2/2017,2,Confirmed,35,2017,9,,,
DNV,8/25/2017,1,Cancelled,34,2017,8,,,
DNV,7/15/2017,1,Cancelled,28,2017,7,,,
DNV,9/3/2017,2,Confirmed,35,2017,9,,,
EPC,9/3/2017,10,Confirmed,35,2017,9,,,
CLY,9/1/2017,2,Cancelled,35,2017,9,,,
ALX,9/2/2017,2,Confirmed,35,2017,9,,,
AGY,8/15/2017,4,Cancelled,33,2017,8,,,
AGY,7/2/2017,1,Cancelled,26,2017,7,,,
ALG,8/26/2017,3,Confirmed,34,2017,8,,,
AGY,7/30/2017,1,Confirmed,30,2017,7,,,
CHP,7/13/2017,1,Cancelled,28,2017,7,,,
CHP,3/17/2017,1,Cancelled,11,2017,3,,,
CHP,8/12/2017,2,Cancelled,32,2017,8,,,
BRN,2/25/2017,1,Confirmed,8,2017,2,,,
CLY,8/29/2017,8,Confirmed,35,2017,8,,,
BRC,7/16/2017,1,Cancelled,28,2017,7,,,
BRC,9/3/2017,3,Confirmed,35,2017,9,,,
BRC,9/2/2017,3,Confirmed,35,2017,9,,,
BRC,8/30/2017,5,Confirmed,35,2017,8,,,
LRN,9/1/2017,4,Confirmed,35,2017,9,,,
LRN,8/28/2017,1,Confirmed,35,2017,8,,,
JRY,7/29/2017,1,Cancelled,30,2017,7,,,
JRY,8/29/2017,1,Cancelled,35,2017,8,,,
JRY,8/27/2017,1,Confirmed,34,2017,8,,,
MAD,9/1/2017,3,Cancelled,35,2017,9,,,
MAD,8/28/2017,1,Cancelled,35,2017,8,,,
FAS,9/2/2017,4,Confirmed,35,2017,9,,,
EVT,9/3/2017,7,Confirmed,35,2017,9,,,
EVT,8/29/2017,5,Cancelled,35,2017,8,,,
FAS,9/3/2017,2,Confirmed,35,2017,9,,,
HVZ,9/2/2017,3,Confirmed,35,2017,9,,,
HVZ,8/19/2017,2,Cancelled,33,2017,8,,,
HEL,7/12/2017,1,Confirmed,28,2017,7,,,
HEL,9/2/2017,3,Confirmed,35,2017,9,,,
HEL,8/25/2017,3,Cancelled,34,2017,8,,,
HEL,8/8/2017,1,Confirmed,32,2017,8,,,
HVZ,9/3/2017,2,Confirmed,35,2017,9,,,
GRG,10/13/2016,1,Confirmed,41,2016,10,,,
